Sales_ID,Car_Brand,Car_Model,Car_Variant,Year,Selling_Price,km_Driven,Mileage,Engine,Max_Power,Seats,Fuel,Transmission,Owner,Seller_Type,Sold,City_Name,City_Code,State_Name,State_Code,Region,Region_Code,Postal_Code
159,Mercedes-Benz,New,AVANTGARDE,2017,2700000,16000,14.74,1991.0,181.04,5,Petrol,Automatic,First Owner,Dealer,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
160,Honda,City,AT,2017,875000,18000,15.6,1497.0,116.3,5,Petrol,Automatic,First Owner,Dealer,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
161,Toyota,Glanza,CVT,2019,894999,9654,19.56,1197.0,81.8,5,Petrol,Automatic,First Owner,Dealer,Y,Hyderabad,CT05,Telangana,ST25,South,R4,500004
162,Maruti,Alto,VXI,2011,175000,11000,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Dealer,Y,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
163,Maruti,Swift,VXI,2012,340000,24300,21.21,1197.0,81.8,5,Petrol,Manual,First Owner,Dealer,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
164,Toyota,Innova,BSIV,2016,1525000,42163,11.36,2755.0,171.5,7,Diesel,Automatic,Second Owner,Dealer,Y,Delhi,CT09,Delhi,ST34,North,R5,110039
165,Tata,Nexon,DualTone,2018,1025000,8000,21.5,1497.0,108.5,5,Diesel,Automatic,First Owner,Dealer,Y,Bangalore,CT10,Karnataka,ST12,South,R4,560034
166,BMW,3,Line,2016,2150000,30000,22.69,1995.0,190.0,5,Diesel,Automatic,First Owner,Dealer,Y,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
167,Toyota,Camry,Hybrid,2016,1900000,41000,19.16,2494.0,157.7,5,Petrol,Automatic,First Owner,Dealer,Y,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
168,BMW,5,Line,2016,2900000,12000,18.12,1995.0,190.0,5,Diesel,Automatic,First Owner,Dealer,Y,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
169,Toyota,Camry,,2009,450000,71000,12.1,2362.0,164.7,5,Petrol,Automatic,First Owner,Dealer,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
170,Maruti,Ertiga,Plus,2016,850000,20000,17.5,1373.0,91.1,7,Petrol,Manual,First Owner,Individual,Y,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
171,Volvo,XC90,BSIV,2017,10000000,30000,42.0,1969.0,400.0,4,Petrol,Automatic,First Owner,Individual,Y,Hyderabad,CT05,Telangana,ST25,South,R4,500004
172,Volkswagen,Vento,Highline,2011,300000,100000,20.54,1598.0,103.6,5,Diesel,Manual,Second Owner,Individual,Y,Kolkata,CT08,West Bengal,ST29,East,R2,700027
173,Ford,Figo,Trend,2018,575000,9500,18.16,1196.0,86.8,5,Petrol,Manual,First Owner,Individual,Y,Surat,CT14,Gujarat,ST07,West,R3,395007
174,Ford,Figo,LXI,2011,160000,120000,20.0,1399.0,68.0,5,Diesel,Manual,First Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
175,Maruti,Swift,Optional,2015,515000,36600,20.4,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,Y,Vadodara,CT17,Gujarat,ST07,West,R3,391510
176,Maruti,Wagon,VXI,2015,390000,50000,20.51,998.0,67.0,5,Petrol,Automatic,Second Owner,Individual,Y,Ahmedabad,CT11,Gujarat,ST07,West,R3,382460
177,Hyundai,i20,,2016,550000,14000,18.6,1197.0,81.83,5,Petrol,Manual,Second Owner,Individual,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
178,Maruti,800,Std,1999,40000,40000,16.1,796.0,37.0,4,Petrol,Manual,Second Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
179,Maruti,Ritz,VDi,2010,220000,120000,21.1,1248.0,73.9,5,Diesel,Manual,First Owner,Individual,Y,Delhi,CT09,Delhi,ST34,North,R5,110039
180,Hyundai,Grand,Magna,2015,425000,70000,18.9,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,Y,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
181,Volkswagen,Ameo,Trendline,2019,480000,13000,19.44,999.0,75.0,5,Petrol,Manual,First Owner,Individual,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
182,Hyundai,Grand,Sportz,2014,400000,60000,18.9,1197.0,82.0,5,Petrol,Manual,Second Owner,Individual,Y,Patna,CT13,Bihar,ST04,East,R2,800002
183,Maruti,Swift,VXI,2014,487000,35000,19.1,1197.0,85.8,5,Petrol,Manual,First Owner,Individual,Y,Mangalore,CT23,Karnataka,ST12,South,R4,575001
184,Hyundai,Xcent,S,2016,386000,44000,19.1,1197.0,82.0,5,Petrol,Manual,Second Owner,Individual,Y,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
185,Honda,City,EXI,2005,100000,120000,13.0,1493.0,100.0,5,Petrol,Manual,Second Owner,Individual,Y,Patna,CT13,Bihar,ST04,East,R2,800002
186,Toyota,Corolla,DG,2010,300000,60000,21.43,1364.0,87.2,5,Diesel,Manual,First Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
187,Daewoo,Matiz,SD,2000,100000,60000,18.5,796.0,53.0,5,Petrol,Manual,First Owner,Individual,Y,Hyderabad,CT05,Telangana,ST25,South,R4,500004
188,Toyota,Fortuner,Manual,2014,1750000,30000,13.0,2982.0,168.5,7,Diesel,Manual,Second Owner,Individual,Y,Bangalore,CT10,Karnataka,ST12,South,R4,560034
189,Mahindra,KUV,,2016,450000,15000,18.15,1198.0,82.0,6,Petrol,Manual,Second Owner,Individual,Y,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
190,Tata,Zest,XM,2017,490000,90000,22.95,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
191,Honda,City,MT,2009,345000,47000,17.0,1497.0,118.0,5,Petrol,Manual,Second Owner,Individual,Y,Patna,CT13,Bihar,ST04,East,R2,800002
192,Maruti,Zen,LXI,2005,85000,90000,17.3,993.0,60.0,5,Petrol,Manual,First Owner,Individual,Y,Surat,CT14,Gujarat,ST07,West,R3,395007
193,Maruti,Wagon,ABS,2010,215000,120600,18.9,998.0,67.1,5,Petrol,Manual,Second Owner,Individual,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
194,Hyundai,Verna,VTVT,2010,320000,100000,16.2,1599.0,103.2,5,Petrol,Manual,Third Owner,Individual,Y,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641001
195,Maruti,Swift,VXI,2016,459999,60000,20.85,1197.0,83.14,5,Petrol,Manual,Second Owner,Individual,Y,Ahmedabad,CT11,Gujarat,ST07,West,R3,382460
196,Hyundai,Getz,GLS,2005,65000,86000,15.3,1341.0,83.0,5,Petrol,Manual,First Owner,Individual,Y,Surat,CT14,Gujarat,ST07,West,R3,395007
197,Hyundai,Elite,BSIV,2020,720000,5000,18.6,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,Y,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
198,Maruti,Ciaz,Alpha,2017,800000,37000,28.09,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,Y,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
199,Tata,Tigor,XZ,2019,520000,14000,20.3,1199.0,84.0,5,Petrol,Manual,First Owner,Individual,Y,Vadodara,CT17,Gujarat,ST07,West,R3,391510
200,Maruti,Ertiga,VDI,2015,580000,70000,20.77,1248.0,88.76,7,Diesel,Manual,First Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
202,Honda,City,S,2015,600000,50000,17.4,1497.0,117.3,5,Petrol,Manual,First Owner,Individual,Y,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
203,Honda,Brio,MT,2014,290000,60000,19.4,1198.0,86.8,5,Petrol,Manual,Second Owner,Individual,Y,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
204,Maruti,Wagon,CNG,2016,360000,50000,26.6,998.0,58.16,5,CNG,Manual,First Owner,Individual,Y,Hyderabad,CT05,Telangana,ST25,South,R4,500004
205,Maruti,Swift,VXI,2017,550000,50000,20.85,1197.0,83.14,5,Petrol,Manual,First Owner,Individual,Y,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
206,Hyundai,i20,,2013,375000,70000,18.5,1197.0,82.85,5,Petrol,Manual,First Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
208,Maruti,Wagon,VXI,2018,420000,35000,20.51,998.0,67.0,5,Petrol,Automatic,First Owner,Individual,Y,Patna,CT13,Bihar,ST04,East,R2,800002
209,Maruti,Swift,,2017,550000,20000,21.21,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,Y,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
210,Maruti,Alto,LXI,2018,270000,20000,24.7,796.0,47.3,5,Petrol,Manual,First Owner,Individual,Y,Ludhiana,CT18,Punjab,ST21,North,R5,141003
211,Maruti,Swift,IV,2018,700000,7800,22.0,1197.0,81.8,5,Petrol,Automatic,First Owner,Individual,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
212,Maruti,Swift,Optional,2017,500000,20000,20.4,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,Y,Ludhiana,CT18,Punjab,ST21,North,R5,141003
213,Tata,Hexa,XE,2019,1250000,15000,17.6,2179.0,147.94,7,Diesel,Manual,First Owner,Individual,Y,Ahmedabad,CT11,Gujarat,ST07,West,R3,382460
214,Hyundai,i20,Magna,2013,320000,31377,18.5,1197.0,82.85,5,Petrol,Manual,Second Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
215,Maruti,Swift,VDI,2018,700000,50000,28.4,1248.0,74.02,5,Diesel,Manual,First Owner,Individual,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
216,Maruti,Wagon,IV,2015,290000,60000,20.51,998.0,67.04,5,Petrol,Manual,First Owner,Individual,Y,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
217,Toyota,Corolla,AT,2012,550000,100000,14.53,1794.0,138.1,5,Petrol,Automatic,First Owner,Individual,Y,Mysore,CT19,Karnataka,ST12,South,R4,570004
218,Honda,Brio,MT,2012,265000,60000,19.4,1198.0,86.8,5,Petrol,Manual,First Owner,Individual,Y,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
219,Maruti,Baleno,Automatic,2018,830000,5000,21.4,1197.0,83.1,5,Petrol,Automatic,First Owner,Individual,Y,Ahmedabad,CT11,Gujarat,ST07,West,R3,382460
220,Tata,Safari,EX,2017,800000,60000,14.1,2179.0,147.94,7,Diesel,Manual,First Owner,Individual,Y,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
221,Maruti,Alto,LXi,2011,160000,25000,19.7,796.0,46.3,5,Petrol,Manual,Second Owner,Individual,Y,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
222,Renault,KWID,RXT,2018,335000,30000,25.17,799.0,53.3,5,Petrol,Manual,First Owner,Individual,Y,Mysore,CT19,Karnataka,ST12,South,R4,570004
223,Datsun,GO,BSIV,2017,329000,80000,20.63,1198.0,67.0,5,Petrol,Manual,Second Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
224,Maruti,Vitara,Option,2017,775000,75000,24.3,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,Y,Surat,CT14,Gujarat,ST07,West,R3,395007
225,Hyundai,Xcent,SX,2020,524000,32000,20.14,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,Y,Mangalore,CT23,Karnataka,ST12,South,R4,575001
226,Maruti,Alto,LXI,2015,245000,40000,22.74,796.0,47.3,5,Petrol,Manual,First Owner,Individual,Y,Pune,CT02,Maharashtra,ST15,West,R3,411002
227,Hyundai,i20,Sportz,2012,275000,93000,17.0,1197.0,80.0,5,Petrol,Manual,Second Owner,Individual,Y,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
228,Tata,Zest,XT,2018,520000,60000,17.57,1193.0,88.7,5,Petrol,Manual,First Owner,Individual,Y,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641001
230,Nissan,Sunny,XL,2014,550000,37000,16.95,1498.0,97.7,5,Petrol,Manual,First Owner,Individual,Y,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
231,Ford,EcoSport,BSIV,2018,910000,15000,17.0,1497.0,121.36,5,Petrol,Manual,First Owner,Individual,Y,Thrissur,CT24,Kerala,ST13,South,R4,680004
232,Nissan,Micra,S,2015,300000,80000,19.49,1198.0,67.04,5,Petrol,Manual,First Owner,Individual,Y,Patna,CT13,Bihar,ST04,East,R2,800002
233,Maruti,Wagon,Optional,2016,350000,140000,20.51,998.0,67.04,5,Petrol,Manual,First Owner,Individual,Y,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
234,Mahindra,Ssangyong,,2013,900000,70000,12.83,2696.0,162.0,7,Diesel,Manual,First Owner,Individual,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
235,Mahindra,Quanto,,2013,300000,120000,17.21,1493.0,100.0,7,Diesel,Manual,Second Owner,Individual,Y,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
236,Maruti,Ritz,LDi,2010,250000,110000,21.1,1248.0,73.9,5,Diesel,Manual,Second Owner,Individual,Y,Surat,CT14,Gujarat,ST07,West,R3,395007
237,Hyundai,Creta,Tone,2017,1100000,37000,19.67,1582.0,126.2,5,Diesel,Manual,First Owner,Individual,Y,Kolkata,CT08,West Bengal,ST29,East,R2,700027
238,Renault,KWID,RXT,2016,270000,44000,25.17,799.0,53.3,5,Petrol,Manual,First Owner,Individual,Y,Ahmedabad,CT11,Gujarat,ST07,West,R3,382460
239,Maruti,Ertiga,VDI,2015,640000,80000,20.77,1248.0,88.76,7,Diesel,Manual,First Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
240,Mahindra,XUV500,,2015,650000,125000,15.1,2179.0,140.0,7,Diesel,Manual,First Owner,Individual,Y,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
241,Maruti,Eeco,BSIV,2017,409999,13500,15.37,1196.0,73.0,5,Petrol,Manual,First Owner,Individual,Y,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
242,Hyundai,Santro,GLS,2011,165000,75000,17.92,1086.0,62.1,5,Petrol,Manual,First Owner,Individual,Y,Vadodara,CT17,Gujarat,ST07,West,R3,391510
243,Hyundai,Accent,GLE,2007,80000,120000,13.2,1495.0,94.0,5,Petrol,Manual,Second Owner,Individual,Y,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
244,Mahindra,XUV500,WD,2012,535000,120000,15.1,2179.0,140.0,7,Diesel,Manual,First Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
245,Toyota,Innova,IV,2013,700000,70000,12.99,2494.0,100.57,7,Diesel,Manual,First Owner,Individual,Y,Thrissur,CT24,Kerala,ST13,South,R4,680004
246,Maruti,Swift,VDI,2013,550000,70000,23.4,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
247,Honda,Amaze,BSIV,2019,680000,15000,19.0,1199.0,88.76,5,Petrol,Automatic,First Owner,Individual,Y,Patna,CT13,Bihar,ST04,East,R2,800002
248,Hyundai,i10,,2009,200000,53000,20.36,1197.0,78.9,5,Petrol,Manual,Second Owner,Individual,Y,Delhi,CT09,Delhi,ST34,North,R5,110039
249,Maruti,Swift,VDI,2014,500000,120000,23.4,1248.0,74.0,5,Diesel,Manual,Second Owner,Individual,Y,Mysore,CT19,Karnataka,ST12,South,R4,570004
250,Maruti,Ertiga,Plus,2016,1000000,70000,24.52,1248.0,88.5,7,Diesel,Manual,First Owner,Individual,Y,Ahmedabad,CT11,Gujarat,ST07,West,R3,382460
251,Hyundai,Getz,GVS,2008,110000,120000,14.2,1341.0,82.9,5,Petrol,Manual,Second Owner,Individual,Y,Mysore,CT19,Karnataka,ST12,South,R4,570004
252,Hyundai,i20,Magna,2012,320000,100000,18.5,1197.0,80.0,5,Petrol,Manual,Second Owner,Individual,Y,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
254,Maruti,Swift,O,2015,350000,100000,20.4,1197.0,83.11,5,Petrol,Manual,First Owner,Individual,Y,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
255,Tata,Indica,LS,2013,170000,162500,19.4,1405.0,70.0,5,Diesel,Manual,First Owner,Individual,Y,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
256,Hyundai,i20,CRDi,2017,800000,39000,22.54,1396.0,88.73,5,Diesel,Manual,First Owner,Individual,Y,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
257,Maruti,Ignis,Alpha,2017,500000,75000,26.8,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,Y,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
258,Tata,Hexa,XTA,2017,1380000,50000,17.6,2179.0,153.86,7,Diesel,Automatic,First Owner,Individual,Y,Thrissur,CT24,Kerala,ST13,South,R4,680004
259,Mahindra,Marazzo,Str,2019,1300000,40000,17.3,1497.0,121.0,8,Diesel,Manual,First Owner,Individual,Y,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
260,Hyundai,Verna,CRDI,2013,530000,92500,22.32,1582.0,126.3,5,Diesel,Manual,First Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
261,Maruti,Swift,VDI,2012,360000,158000,23.4,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,Y,Vadodara,CT17,Gujarat,ST07,West,R3,391510
262,Maruti,Swift,LDi,2012,310000,120000,19.3,1248.0,73.9,5,Diesel,Manual,First Owner,Individual,Y,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
263,Honda,City,V,2015,725000,50000,26.0,1498.0,98.6,5,Diesel,Manual,Second Owner,Individual,Y,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
264,Maruti,Swift,ZDi,2012,340000,110000,19.3,1248.0,73.9,5,Diesel,Manual,First Owner,Individual,Y,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
265,Hyundai,Xcent,E,2017,550000,2000,25.4,1186.0,73.97,5,Diesel,Manual,Second Owner,Individual,Y,Delhi,CT09,Delhi,ST34,North,R5,110039
266,Toyota,Fortuner,Diesel,2011,1150000,181000,11.5,2982.0,171.0,7,Diesel,Manual,Second Owner,Individual,Y,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
267,Tata,Tiago,XZ,2016,380000,70000,27.28,1047.0,69.0,5,Diesel,Manual,First Owner,Individual,Y,Delhi,CT09,Delhi,ST34,North,R5,110039
268,Nissan,Sunny,Edition,2013,350000,90000,17.97,1498.0,99.6,5,Petrol,Automatic,Second Owner,Individual,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
269,Hyundai,Elite,BSIV,2019,610000,2000,18.6,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
270,Maruti,Swift,VXI,2015,525000,20000,20.85,1197.0,83.14,5,Petrol,Manual,First Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
271,Toyota,Innova,STR,2011,480000,120000,12.8,2494.0,102.0,7,Diesel,Manual,First Owner,Individual,Y,Vadodara,CT17,Gujarat,ST07,West,R3,391510
272,Mahindra,Thar,CRDe,2017,780000,35000,16.55,2498.0,105.0,6,Diesel,Manual,First Owner,Individual,Y,Pune,CT02,Maharashtra,ST15,West,R3,411002
273,Maruti,Swift,ZDi,2012,320000,193000,19.3,1248.0,73.9,5,Diesel,Manual,First Owner,Individual,Y,Patna,CT13,Bihar,ST04,East,R2,800002
274,Maruti,Swift,,2014,375000,80000,20.4,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
275,Datsun,GO,Petrol,2019,300000,40000,19.02,1198.0,67.05,5,Petrol,Manual,First Owner,Individual,Y,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
276,Hyundai,i20,CRDi,2015,500000,70000,22.54,1396.0,88.73,5,Diesel,Manual,Fourth & Above Owner,Individual,Y,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
277,Mahindra,Scorpio,LX,2011,404000,122358,12.05,2179.0,120.0,9,Diesel,Manual,First Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
278,Tata,Sumo,BSIII,2015,500000,75000,14.07,2956.0,69.01,7,Diesel,Manual,First Owner,Individual,Y,Surat,CT14,Gujarat,ST07,West,R3,395007
279,Tata,Tiago,Revotorq,2017,350000,120000,27.28,1047.0,69.0,5,Diesel,Manual,First Owner,Individual,Y,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
280,Tata,Zest,XT,2015,380000,40000,17.57,1193.0,88.7,5,Petrol,Manual,First Owner,Individual,Y,Kolkata,CT08,West Bengal,ST29,East,R2,700027
281,Hyundai,Accent,GLE,2008,114999,95200,13.2,1495.0,94.0,5,Petrol,Manual,Third Owner,Individual,Y,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
282,Honda,Brio,Edition,2014,335000,33033,19.4,1198.0,86.8,5,Petrol,Manual,First Owner,Dealer,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
283,Hyundai,Grand,Asta,2015,465000,63063,18.9,1197.0,82.0,5,Petrol,Automatic,First Owner,Dealer,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
284,Tata,Manza,LX,2012,290000,60000,21.02,1248.0,88.76,5,Diesel,Manual,First Owner,Individual,Y,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641001
285,Maruti,Alto,LX,2005,110000,45000,19.7,796.0,46.3,5,Petrol,Manual,Second Owner,Individual,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
286,Tata,New,,2011,450000,80000,11.57,2179.0,138.1,7,Diesel,Manual,Third Owner,Individual,Y,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
287,Mahindra,Bolero,SLE,2009,400000,170000,13.6,2523.0,63.0,7,Diesel,Manual,Second Owner,Individual,Y,Kochi,CT07,Kerala,ST13,South,R4,682001
288,Mahindra,Bolero,Seater,2007,210000,207890,13.6,2523.0,63.0,7,Diesel,Manual,Second Owner,Individual,Y,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
289,Mercedes-Benz,GL-Class,Sport,2018,4600000,7976,17.9,2143.0,170.0,5,Diesel,Automatic,First Owner,Individual,Y,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
290,Maruti,Omni,IV,2016,220000,35000,16.8,796.0,34.2,8,Petrol,Manual,First Owner,Individual,Y,Thrissur,CT24,Kerala,ST13,South,R4,680004
291,Hyundai,Grand,Sportz,2017,450000,35000,18.9,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,Y,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
292,Hyundai,Grand,Sportz,2017,450000,35000,18.9,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,Y,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
293,Hyundai,i10,AT,2013,290000,50000,16.95,1197.0,78.9,5,Petrol,Automatic,First Owner,Individual,Y,Jaipur,CT06,Rajasthan,ST22,North,R5,302029
294,Maruti,Swift,Deca,2016,520000,20000,20.4,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,Y,Thrissur,CT24,Kerala,ST13,South,R4,680004
295,Hyundai,i10,AT,2011,265000,20000,16.95,1197.0,78.9,5,Petrol,Automatic,First Owner,Individual,Y,Mumbai,CT01,Maharashtra,ST15,West,R3,400001
296,Maruti,Swift,VXI,2012,330000,50000,18.6,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,Y,Patna,CT13,Bihar,ST04,East,R2,800002
297,Maruti,Swift,VXI,2012,330000,50000,18.6,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
298,Mahindra,Bolero,ZLX,2014,509999,120000,15.96,2523.0,62.1,7,Diesel,Manual,First Owner,Individual,Y,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641001
299,Hyundai,Verna,,2014,500000,70000,17.1,1591.0,121.3,5,Petrol,Manual,First Owner,Individual,Y,Mangalore,CT23,Karnataka,ST12,South,R4,575001
300,Hyundai,i20,,2015,525000,50000,17.19,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,Y,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641001
301,Maruti,Baleno,Zeta,2019,675000,16500,21.01,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,Y,Ahmedabad,CT11,Gujarat,ST07,West,R3,382460
302,Hyundai,i20,Asta,2010,300000,70000,17.0,1197.0,80.0,5,Petrol,Manual,First Owner,Individual,Y,Delhi,CT09,Delhi,ST34,North,R5,110039
303,Maruti,Alto,LXI,2005,90000,99361,19.7,796.0,46.3,5,Petrol,Manual,Second Owner,Individual,Y,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
304,Maruti,Swift,VDI,2017,650000,25000,26.59,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,Y,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
305,Maruti,Swift,VXI,2014,409000,70000,19.1,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
306,Hyundai,Grand,Sportz,2015,395000,80000,24.0,1120.0,70.0,5,Diesel,Manual,Second Owner,Individual,Y,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
308,Maruti,Swift,VXI,2014,400000,70000,19.1,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
309,Chevrolet,Beat,LS,2012,120000,60000,18.6,1199.0,79.4,5,Petrol,Manual,Third Owner,Individual,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
310,Tata,Tigor,XZA,2018,645000,10000,20.3,1199.0,84.0,5,Petrol,Automatic,First Owner,Individual,Y,Ahmedabad,CT11,Gujarat,ST07,West,R3,382460
311,Maruti,800,Std,2006,81000,80000,16.1,796.0,37.0,4,Petrol,Manual,First Owner,Individual,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
312,Honda,City,VX,2017,1300000,30000,25.6,1498.0,97.9,5,Diesel,Manual,First Owner,Individual,Y,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452010
313,Honda,City,VX,2017,1250000,33000,25.6,1498.0,97.9,5,Diesel,Manual,First Owner,Individual,Y,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
314,Maruti,Ertiga,VXI,2013,535000,90000,16.02,1373.0,93.7,7,Petrol,Manual,Third Owner,Individual,Y,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
315,Nissan,Terrano,PS,2014,555000,80100,19.01,1461.0,108.5,5,Diesel,Manual,Second Owner,Individual,Y,Mysore,CT19,Karnataka,ST12,South,R4,570004
316,Honda,City,VX,2014,725000,120000,17.4,1497.0,117.3,5,Petrol,Manual,First Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
318,Renault,KWID,RXL,2016,229999,40000,25.17,799.0,53.3,5,Petrol,Manual,First Owner,Individual,Y,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
